;Tiempo;;;;;;;;;;;;;;;
;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;
;Measures;Measures;Measures;Measures;Measures;Measures;Measures;Measures;Measures;Measures;Measures;Measures;Measures;Measures;Measures;
TARIC;Valor, Miles;Valor, Miles;Valor, Miles;Valor, Miles;Valor, Miles;Valor, Miles;Valor, Miles;Valor, Miles;Valor, Miles;Valor, Miles;Valor, Miles;Valor, Miles;Valor, Miles;Valor, Miles;Valor, Miles;Variación - Año Ant. %
0201--CARNE DE ANIMALES DE LA ESPECIE BOVINA, FRESCA O REFRIGERADA. ;;0,94;1,14;;0,39;;;;0,10;9,79;87,12;1.313,22;1.551,72;1.986,61;2.009,26;1,14
0202--CARNE DE ANIMALES DE LA ESPECIE BOVINA, CONGELADA. ;34,98;0,23;1,38;13,88;10,94;8,45;50,89;8,91;222,94;15,53;1.158,59;2.600,95;2.101,59;13.530,21;49.808,31;268,13
0203--CARNE DE ANIMALES DE LA ESPECIE PORCINA, FRESCA, REFRIGERADA O CONGELADA. ;14.345,47;11.101,65;12.134,40;6.960,17;9.570,02;13.273,81;25.903,52;28.677,95;41.582,92;54.643,20;72.761,81;79.673,60;71.051,78;57.834,75;72.354,99;25,11
0204--CARNE DE ANIMALES DE LAS ESPECIES OVINA O CAPRINA, FRESCA, REFRIGERADA O CONGELADA. ;;0,14;;42,05;1,90;2,06;9,05;90,44;82,79;254,56;1.257,99;4.095,03;5.607,58;6.789,40;6.438,74;-5,16
0205--CARNE DE ANIMALES DE LAS ESPECIES CABALLAR, ASNAL O MULAR, FRESCA, REFRIGERADA O CONGELADA. ;;;;4,25;;;;;;;;;;;;0,00
0206--DESPOJOS COMESTIBLES DE ANIMALES DE LAS ESPECIES BOVINA, PORCINA, OVINA, CAPRINA, CABALLAR, ASNAL O MULAR, FRESCOS, REFRIGERADOS O CONGELADOS. ;389,26;961,04;418,91;105,90;358,26;631,15;50,65;140,85;3.040,42;1.537,83;2.762,77;5.605,82;5.217,30;9.139,74;15.486,34;69,44
0207--CARNE Y DESPOJOS COMESTIBLES, DE AVES DE LA PARTIDA 01.05, FRESCOS, REFRIGERADOS O CONGELADOS. ;242,37;290,70;225,33;309,69;3.265,77;2.781,44;3.395,31;4.617,97;5.266,24;7.950,26;11.575,29;12.164,54;17.181,89;16.201,78;10.755,46;-33,62
0208--LAS DEMAS CARNES Y DESPOJOS COMESTIBLES, FRESCOS, REFRIGERADOS O CONGELADOS (EXCEPTO DE AVES DE LA PARTIDA 01.05, DE ANIMALES DE LAS ESPECIES BOVINA, PORCINA, OVINA, CAPRINA, CABALLAR, ASNAL O MULAR). ;;;;50,33;23,05;277,32;218,76;620,10;776,69;469,61;357,22;212,60;182,98;626,26;502,43;-19,77
0209--(DESDE 01.01.96) TOCINO SIN PARTES MAGRAS Y GRASA DE CERDO O DE AVE, SIN FUNDIR NI EXTRAER DE OTRO MODO, FRESCOS, REFRIGERADOS, CONGELADOS, SALADOS O EN SALMUERA, SECOS O AHUMADOS. ;42,21;6,06;5,45;148,22;82,63;103,96;44,53;171,76;112,71;47,92;269,13;118,66;331,70;239,64;404,96;68,99
"0210--CARNE Y DESPOJOS, COMESTIBLES, SALADOS O EN SALMUERA, SECOS O AHUMADOS; HARINA Y POLVO COMESTIBLES, DE CARNE O DE DESPOJOS. ";5.316,86;3.968,50;5.426,76;4.152,74;5.993,69;6.440,27;7.816,96;8.204,11;8.937,88;12.749,80;14.591,96;16.358,13;19.370,82;26.669,63;33.822,53;26,82
0302--PESCADO FRESCO O REFRIGERADO, CON EXCLUSION DE LOS FILETES Y DEMAS CARNE DE PESCADO DE LA PARTIDA 03.04. ;2.932,23;2.855,68;3.064,18;3.103,45;3.456,58;3.962,64;4.949,54;5.335,39;5.961,73;8.109,43;8.248,81;10.818,60;12.078,69;13.844,39;9.276,02;-33,00
0303--PESCADO CONGELADO, CON EXCLUSION DE LOS FILETES Y DEMAS CARNE DE PESCADO DE LA PARTIDA 03.04. ;4.070,00;3.925,52;4.019,66;3.776,98;3.390,14;3.790,44;4.807,96;5.468,47;4.879,36;5.868,72;7.050,76;7.763,97;9.201,07;13.998,81;13.914,98;-0,60
0304--FILETES Y DEMAS CARNE DE PESCADO (INCLUSO PICADA), FRESCOS, REFRIGERADOS O CONGELADOS. ;1.936,84;2.491,70;1.846,76;1.606,56;3.316,79;1.539,02;1.823,72;1.802,55;3.233,56;7.919,75;10.830,30;13.287,81;16.812,29;17.722,08;10.870,89;-38,66
"0305--PESCADO SECO, SALADO O EN SALMUERA; PESCADO AHUMADO, INCLUSO COCIDO ANTES O DURANTE EL AHUMADO; HARINA, POLVO Y ""PELLETS"" DE PESCADO APTOS PARA LA ALIMENTACION HUMANA. ";925,38;879,31;654,44;667,26;959,47;1.373,66;2.435,25;2.305,14;4.621,61;6.159,96;10.163,92;14.537,04;14.711,68;16.387,30;19.787,74;20,75
0701--PATATAS FRESCAS O REFRIGERADAS. ;3,50;;59,24;13,04;5,24;9,62;11,91;2,15;1,26;1,63;5,25;147,55;84,69;58,90;93,58;58,88
0702--TOMATES FRESCOS O REFRIGERADOS. ;4.788,17;3.009,95;3.005,28;3.215,21;1.930,56;2.320,22;846,91;429,59;350,36;391,03;1.026,81;760,85;381,04;131,04;111,52;-14,90
0703--CEBOLLAS, CHALOTES, AJOS, PUERROS Y DEMAS HORTALIZAS ALIACEAS, FRESCOS O REFRIGERADOS. ;1.943,02;1.852,30;1.148,51;1.401,92;1.703,65;1.901,64;2.019,93;3.613,62;5.793,31;6.192,77;8.296,37;6.267,93;7.161,19;6.980,20;10.463,49;49,90
0704--COLES, COLIFLORES, COLES RIZADAS, COLINABOS Y PRODUCTOS COMESTIBLES SIMILARES DEL GENERO BRASSICA, FRESCOS O REFRIGERADOS. ;11,21;105,91;22,84;177,54;29,64;30,01;157,63;160,03;564,82;1.238,56;2.473,80;3.106,64;3.986,75;7.273,57;3.371,25;-53,65
0705--LECHUGAS (LACTUCA SATIVA) Y ACHICORIAS (COMPRENDIDAS LA ESCAROLA Y LA ENDIBIA) (CICHORIUM SPP.), FRESCAS O REFRIGERADAS. ;939,67;943,38;721,92;650,53;691,99;866,35;920,77;941,68;829,88;959,84;1.007,94;1.913,16;2.228,26;1.839,52;1.306,86;-28,96
0706--ZANAHORIAS, NABOS, REMOLACHAS PARA ENSALADA, SALSIFIES, APIONABOS, RABANOS Y RAICES COMESTIBLES SIMILARES, FRESCOS O REFRIGERADOS. ;24,32;58,06;31,98;69,78;42,40;61,37;97,33;127,82;219,22;270,30;582,35;627,85;405,79;838,72;184,21;-78,04
0707--PEPINOS Y PEPINILLOS, FRESCOS O REFRIGERADOS. ;2.549,78;554,84;521,46;334,00;112,56;931,61;729,24;2.329,07;2.461,32;2.177,92;2.402,05;1.831,40;2.258,20;1.645,23;445,64;-72,91
0708--LEGUMBRES, INCLUSO DESVAINADAS, FRESCAS O REFRIGERADAS. ;78,62;103,78;229,05;183,56;206,89;386,88;279,41;302,66;405,47;484,22;433,01;458,92;463,75;382,89;205,25;-46,39
"0803--PLATANOS (BANANAS), INCLUIDOS LOS ""PLANTAINS"" (PLATANOS MACHO), FRESCOS O SECOS. ";4,27;3,14;2,66;1,25;0,06;5,29;14,48;0,16;0,20;;0,04;2,48;0,19;0,99;0,02;-97,98
0804--DATILES, HIGOS, PIÑAS (ANANAS), AGUACATES, GUAYABAS, MANGOS Y MANGOSTANES, FRESCOS O SECOS. ;1.542,96;1.383,20;1.316,39;1.677,88;1.309,24;1.722,17;2.174,93;1.811,97;2.266,57;2.323,00;2.177,71;2.997,04;2.618,50;2.303,74;2.785,71;20,92
0805--AGRIOS FRESCOS O SECOS. ;9.095,64;13.513,36;6.299,89;4.795,63;6.494,25;10.972,35;19.139,69;13.578,26;45.510,73;39.028,86;31.963,48;40.629,07;66.135,88;62.288,67;49.119,38;-21,14
0806--UVAS Y PASAS. ;3.292,81;1.229,14;1.221,46;682,28;510,68;1.069,28;1.406,15;1.042,23;1.276,55;1.053,91;1.680,38;3.151,96;3.063,18;2.599,71;2.526,76;-2,81
0807--MELONES, SANDIAS Y PAPAYAS, FRESCOS. ;33,53;19,73;0,07;60,20;40,25;122,38;138,30;72,76;229,31;359,09;137,56;245,76;216,59;204,36;163,68;-19,91
0808--MANZANAS, PERAS Y MEMBRILLOS, FRESCOS. ;1.415,88;1.592,22;1.562,15;1.337,28;1.498,51;3.022,56;3.590,80;1.922,49;2.729,79;4.739,85;7.369,61;8.619,95;7.629,27;7.907,64;5.304,41;-32,92
0809--ALBARICOQUES, CEREZAS, MELOCOTONES (INCLUIDOS LOS GRIÑONES Y NECTARINAS), CIRUELAS Y ENDRINOS, FRESCOS. ;889,51;1.267,01;724,76;1.606,22;1.176,94;1.320,54;1.850,76;1.734,54;2.463,74;3.547,97;5.948,20;8.930,42;3.851,96;4.922,28;3.219,92;-34,58
0810--LOS DEMAS FRUTOS FRESCOS. ;6.205,05;6.255,76;6.845,80;7.369,03;9.350,37;9.918,43;12.432,29;11.563,14;14.632,45;15.702,36;16.291,54;17.832,50;17.572,62;20.445,16;21.177,63;3,58
1101--HARINA DE TRIGO Y DE MORCAJO O TRANQUILLON. ;1.080,88;1.498,74;1.101,34;861,09;384,14;575,35;977,31;998,91;1.486,45;1.684,31;1.798,47;2.132,96;2.682,51;2.723,94;3.444,96;26,47
1102--HARINA DE CEREALES, EXCEPTO DE TRIGO O DE MORCAJO O TRANQUILLON. ;64,83;38,11;42,38;44,69;152,75;92,45;135,67;421,00;234,13;290,23;281,20;542,32;835,20;240,59;236,63;-1,65
"1103--GRAÑONES, SEMOLA Y ""PELLETS"", DE CEREALES. ";178,00;109,14;117,51;501,50;175,06;629,74;425,19;381,28;566,15;671,07;493,50;1.017,69;1.181,65;940,32;1.236,88;31,54
